age,education-num,hours-per-week,marital-status,occupation
25,9,38,4,0
50,9,45,2,0
37,9,42,4,0
30,10,36,4,7
40,14,30,2,3
50,10,28,5,7
70,9,23,0,7
77,10,40,4,2
33,10,39,2,6
58,14,50,2,9
22,10,12,4,0
27,7,40,2,11
35,10,60,4,3
32,10,55,0,11
41,13,25,2,12
54,9,38,5,3
40,13,20,0,0
38,9,35,3,7
30,11,55,2,3
20,10,8,4,11
43,10,50,2,4
25,10,25,4,12
39,14,50,2,11
48,12,50,2,9
24,13,30,4,0
42,14,45,0,9
46,9,70,2,13
42,4,25,0,2
23,9,55,4,11
37,10,45,0,0
30,11,24,2,0
36,10,44,2,11
49,13,45,4,11
75,16,20,2,9
42,9,40,4,8
51,13,25,2,6
61,9,48,2,4
33,12,55,4,3
59,9,40,4,6
25,9,30,4,0
22,9,16,4,5
56,10,40,2,13
35,11,50,2,2
57,9,40,4,3
47,9,50,2,4
50,9,20,2,4
46,7,40,2,13
48,15,60,2,9
61,13,40,0,0
33,9,87,4,13
58,10,65,2,3
51,10,50,0,3
37,8,40,4,7
64,14,60,2,9
41,9,54,4,2
44,7,88,2,4
41,13,48,2,9
33,10,40,5,9
37,5,16,5,8
22,13,8,4,12
55,13,73,0,0
20,10,35,4,9
20,9,70,4,4
40,5,40,0,7
25,10,46,4,3
49,9,60,2,2
17,8,17,4,5
34,11,45,2,2
74,9,40,6,0
37,9,40,0,4
20,7,40,2,5
40,9,35,2,3
44,9,40,5,0
40,6,32,2,7
42,10,25,2,11
41,14,70,2,3
27,1,24,2,4
54,10,48,0,2
40,9,37,6,6
33,10,52,2,11
80,4,24,6,7
24,9,50,4,2
55,9,30,2,3
42,9,24,4,7
60,9,48,2,3
26,9,52,4,6
42,14,60,4,3
62,9,60,2,13
47,6,30,0,11
26,8,51,4,11
59,9,20,3,0
70,10,17,6,0
26,10,20,4,0
47,6,65,2,11
25,14,43,4,3
67,6,20,2,13
22,13,35,4,0
39,9,42,0,0
37,9,38,5,9
38,6,90,4,9
36,9,33,2,13
43,11,40,2,3
49,14,40,4,9
53,3,40,2,11
57,14,60,2,9
50,15,75,2,9
50,9,48,6,3
20,9,10,4,0
37,13,45,2,2
18,6,36,4,4
33,9,50,0,11
35,9,40,4,12
37,13,36,5,7
25,9,30,2,7
51,12,40,2,12
54,7,40,2,6
32,9,13,4,7
37,13,55,4,10
45,13,37,2,5
61,10,40,2,11
24,9,49,4,13
49,4,38,2,6
51,14,50,0,3
30,10,37,0,0
49,14,80,0,9
63,6,45,2,0
36,12,55,4,13
63,13,40,2,9
22,9,10,4,0
31,4,35,6,0
49,10,50,2,2
35,14,55,4,9
25,11,40,4,11
28,13,45,2,2
44,10,35,0,6
33,9,40,5,13
21,10,45,4,0
55,7,40,2,7
75,9,15,0,11
61,5,40,4,6
26,12,45,2,10
48,10,50,6,11
28,14,50,2,3
25,10,40,0,12
43,13,55,0,9
34,6,45,2,2
55,16,30,2,9
31,12,20,4,12
32,9,40,2,4
26,15,50,4,9
26,13,50,2,9
49,9,52,2,13
26,9,30,4,0
40,9,60,2,4
19,7,40,4,0
61,11,40,2,12
28,10,63,2,11
26,13,40,4,4
64,9,25,4,0
45,9,40,4,5
51,7,40,5,7
33,14,45,2,3
41,7,25,0,8
39,14,50,4,2
41,10,55,2,11
25,10,40,0,6
77,4,20,3,0
19,10,35,4,11
44,9,38,4,7
45,14,42,0,11
28,10,50,4,11
44,9,40,3,7
62,4,40,6,6
41,9,6,4,7
38,14,45,2,9
66,9,25,6,0
19,9,50,4,7
23,5,39,4,5
34,13,40,2,12
39,14,45,4,3
43,10,10,5,11
27,9,99,2,13
33,10,35,5,0
26,3,30,2,4
56,14,60,0,3
46,9,36,2,11
38,12,40,0,2
90,7,40,2,2
72,10,25,2,3
20,9,15,4,0
49,7,75,2,13
20,10,18,3,11
46,12,40,0,9
24,13,55,4,11
49,11,45,2,2
54,9,65,2,13
46,16,50,4,9
31,11,50,2,2
43,15,40,2,9
46,12,40,4,0
58,9,40,6,2
21,8,25,4,0
52,14,70,4,0
34,11,32,2,2
28,11,40,4,5
39,9,65,2,4
49,7,35,0,6
31,10,20,0,7
31,13,35,2,9
58,7,48,2,0
31,13,35,2,3
38,11,36,0,12
26,11,60,4,9
38,12,16,0,0
40,9,45,2,3
33,11,40,0,11
25,6,45,2,2
30,9,66,4,11
21,10,14,4,7
36,9,60,2,7
60,6,40,2,6
19,9,14,4,0
42,13,90,2,9
36,9,36,5,6
35,9,38,2,7
55,9,65,2,13
57,14,40,2,0
56,4,36,2,13
24,9,50,2,3
51,7,40,0,11
34,9,44,0,3
36,12,42,0,0
51,5,40,5,7
46,16,60,2,9
42,9,50,0,3
22,9,50,4,5
48,13,40,0,11
61,13,50,2,9
40,8,40,2,13
58,9,20,2,3
52,9,20,3,4
27,6,40,2,6
48,10,45,2,9
63,5,16,2,2
31,15,50,0,9
32,11,55,2,2
30,9,72,4,5
31,9,35,4,5
22,10,25,4,4
36,12,35,2,2
39,14,40,4,3
61,10,40,2,3
31,9,40,0,13
39,10,90,2,4
34,9,80,2,4
75,13,48,6,9
81,10,15,2,11
34,13,65,2,9
41,9,45,2,7
63,9,20,2,7
44,13,60,0,9
41,4,40,0,2
53,9,60,2,2
63,9,40,2,0
37,9,46,2,2
28,10,50,2,2
33,13,45,2,0
28,13,45,4,0
54,7,10,0,8
51,10,40,0,3
39,9,70,0,6
19,10,38,4,0
22,9,40,4,4
59,10,38,0,0
18,7,13,4,11
39,12,40,4,2
28,7,40,5,2
22,13,7,4,3
67,14,40,4,7
23,13,5,4,0
52,10,40,0,3
73,6,40,6,11
38,9,50,2,9
59,9,52,2,3
35,10,35,2,2
40,10,55,0,3
22,9,40,0,5
45,9,26,5,12
32,10,38,4,0
44,10,50,0,3
32,12,80,4,11
32,9,50,2,9
68,7,70,0,13
24,5,12,4,5
28,14,45,2,9
39,14,40,0,9
23,8,40,4,3
36,10,40,5,0
52,9,40,4,7
45,13,42,2,11
58,11,40,6,9
67,9,2,2,0
48,9,8,2,9
24,10,72,2,10
36,9,60,0,13
32,9,72,2,13
43,10,50,4,0
45,13,46,0,11
41,9,38,2,3
26,10,24,4,7
54,1,60,2,4
22,10,48,0,11
47,4,40,0,5
32,9,20,3,7
52,11,40,2,12
73,8,18,2,4
32,13,32,5,9
49,12,60,2,11
52,10,40,5,10
35,9,32,5,0
57,7,52,2,7
35,11,44,3,9
56,4,40,0,13
42,13,60,4,11
17,10,20,4,0
49,9,35,0,0
39,15,45,2,9
34,10,50,0,0
37,10,40,4,9
22,8,35,4,7
53,6,99,3,13
26,7,40,4,2
34,9,32,4,7
54,13,38,2,3
36,9,50,2,13
50,9,40,2,10
40,12,50,0,9
30,13,70,2,3
65,10,40,2,6
31,9,60,2,2
62,11,50,2,3
27,13,48,4,9
43,12,30,3,7
48,9,40,0,5
45,15,40,4,9
55,10,38,0,0
46,4,75,2,3
31,10,25,4,0
35,9,35,2,2
29,10,45,2,9
63,13,40,0,3
44,9,30,2,0
26,10,42,2,3
33,13,45,2,2
26,11,35,4,11
46,11,63,0,3
27,10,30,4,12
69,9,40,6,6
29,16,60,2,9
27,6,75,0,13
60,4,35,0,0
69,4,55,2,11
25,12,45,4,12
63,10,45,2,2
26,9,60,4,2
36,6,40,0,7
55,13,38,2,0
37,6,65,4,6
63,13,36,2,9
31,12,45,2,11
25,10,40,2,11
29,16,50,2,9
32,10,45,0,6
26,13,15,4,9
22,10,39,3,0
49,13,48,2,6
40,9,12,2,7
37,9,40,5,3
28,13,60,2,11
34,11,40,0,11
49,5,45,2,5
28,13,21,4,0
47,12,40,2,10
44,14,50,2,9
50,15,36,2,9
73,9,24,6,2
38,9,40,0,0
52,10,60,2,13
27,4,40,0,6
61,10,60,2,11
51,13,43,4,11
49,10,55,0,11
19,11,40,4,0
21,9,53,4,4
56,7,40,0,11
35,8,40,2,2
37,10,20,0,12
41,16,50,0,11
30,7,40,2,11
35,16,20,2,12
59,6,50,6,3
55,7,32,2,6
31,6,40,4,0
30,14,40,2,0
24,13,48,4,3
23,4,25,4,2
50,9,35,0,0
45,9,50,6,7
56,14,50,2,2
22,9,40,2,7
46,9,40,0,13
30,1,40,4,4
56,13,45,2,0
56,9,44,2,13
50,10,40,2,3
46,6,25,4,7
31,13,65,4,11
45,14,40,0,3
50,10,70,2,2
53,5,40,2,7
41,13,65,2,11
21,6,39,4,0
37,13,40,2,12
37,9,30,2,12
46,13,40,0,6
32,10,20,4,12
30,15,50,2,9
37,9,56,0,6
46,14,50,0,9
33,14,40,4,3
34,10,50,4,10
33,9,40,0,4
22,12,25,4,11
19,9,20,4,4
46,11,50,4,13
47,14,6,0,11
47,16,35,2,9
52,10,40,0,13
32,3,40,2,7
54,11,10,2,12
25,12,48,4,11
25,5,15,4,2
36,13,44,0,9
69,9,30,2,12
21,4,40,4,4
21,9,32,4,6
48,9,89,2,12
42,16,60,2,9
45,10,50,0,3
23,9,44,0,5
36,9,60,4,11
18,6,30,4,6
27,9,40,0,11
26,10,60,2,11
52,12,32,0,9
39,9,40,6,5
54,13,40,2,7
24,13,8,4,9
28,13,35,4,9
36,9,47,2,2
38,10,55,5,6
22,9,60,4,0
24,13,45,2,9
24,10,75,4,7
41,14,55,0,9
67,10,44,2,4
46,9,40,5,6
52,9,36,4,11
27,10,50,2,4
35,9,35,2,6
35,4,40,0,12
63,13,32,2,9
25,4,45,4,11
45,13,38,2,3
27,10,60,2,10
39,13,40,0,10
47,10,20,2,9
27,16,40,4,0
22,9,40,4,12
32,11,46,0,2
27,10,20,4,0
53,9,40,6,6
41,13,30,5,11
30,10,40,0,11
58,9,40,3,7
45,13,40,0,10
40,6,40,0,13
23,9,40,5,5
36,13,40,4,0
54,13,40,2,13
49,10,40,0,2
26,13,48,4,11
48,13,45,2,0
40,9,45,4,0
42,15,72,2,9
36,12,60,2,11
50,12,60,2,3
35,10,50,2,9
29,6,40,5,11
41,10,46,0,2
33,15,50,4,9
49,10,60,4,7
28,10,40,2,3
49,13,40,2,10
27,9,40,5,6
47,9,32,2,3
42,16,40,4,3
30,9,60,4,3
37,16,35,2,9
51,9,38,3,11
45,9,40,4,2
47,9,42,2,3
34,7,40,4,7
21,12,35,4,0
31,16,55,2,3
63,9,45,2,9
50,2,40,5,9
31,13,45,4,12
45,11,40,2,3
32,13,40,4,2
20,4,60,4,6
49,9,8,2,7
64,9,40,0,6
60,7,20,2,13
26,9,15,4,8
67,14,48,2,11
46,2,40,5,6
26,13,48,4,9
37,12,38,0,10
53,16,40,2,9
45,4,35,0,6
33,14,40,2,10
35,9,25,0,5
60,9,40,2,3
38,6,45,2,2
40,11,40,0,2
44,15,70,2,9
27,10,60,2,3
34,10,55,2,2
37,10,50,2,2
52,6,30,2,13
46,13,40,0,0
25,10,15,2,7
48,13,40,0,0
36,10,55,0,10
60,12,24,2,0
37,10,55,2,13
44,12,40,0,12
42,14,35,2,9
17,7,12,4,5
41,8,10,2,7
56,6,32,5,7
28,7,40,4,11
19,4,25,4,13
36,10,50,2,7
25,10,35,2,13
35,10,58,2,3
39,9,48,4,10
42,9,35,2,3
41,10,36,0,7
23,10,24,0,7
31,9,40,2,12
36,10,57,2,10
36,10,45,4,6
25,13,50,4,4
39,10,60,0,7
59,10,35,6,0
29,13,45,2,2
42,11,37,2,11
48,12,40,2,11
20,9,35,2,2
50,6,45,0,2
18,10,30,4,2
60,14,50,4,9
60,10,40,2,9
42,14,22,4,9
49,9,35,0,7
30,12,60,2,11
24,9,50,4,7
55,12,40,0,0
55,14,55,2,9
46,9,44,2,13
23,13,23,4,0
23,10,15,4,11
42,10,40,2,7
34,5,50,2,2
30,12,40,5,7
62,10,50,6,4
51,10,40,2,5
34,9,30,2,7
56,6,40,4,5
46,9,30,0,12
46,10,45,2,12
23,10,40,3,0
33,13,30,2,0
36,3,40,2,6
37,13,36,0,9
36,9,60,2,13
24,12,40,4,2
26,12,40,4,3
37,9,60,0,11
33,9,40,0,3
33,9,30,2,10
20,9,8,4,11
26,10,38,0,0
47,9,20,2,0
31,10,35,0,11
23,3,40,2,7
39,13,45,2,2
40,9,35,4,0
27,13,45,2,10
54,10,40,4,3
23,9,40,0,8
38,14,48,2,3
40,11,42,4,9
39,10,45,4,0
41,8,40,2,5
35,9,45,0,7
70,10,25,2,2
45,6,40,2,11
83,9,55,6,10
59,9,40,5,7
18,5,15,4,7
33,11,50,2,6
48,14,52,4,9
25,9,25,2,7
66,15,50,2,9
30,13,40,3,0
22,9,40,0,13
74,9,40,2,3
37,10,70,2,0
35,10,60,5,4
51,13,70,2,3
53,12,40,4,0
22,10,32,4,13
21,9,20,4,13
46,13,45,2,9
25,7,40,4,5
29,3,40,2,7
29,13,48,4,9
33,16,60,0,11
49,9,40,6,6
46,7,27,6,7
71,6,8,2,2
27,10,80,2,4
64,9,60,2,12
23,10,25,2,3
31,12,40,2,12
24,8,40,4,11
50,12,20,2,10
24,7,40,4,5
41,14,36,0,9
29,10,45,4,3
20,7,50,2,11
35,13,42,5,3
36,10,20,2,11
28,9,50,2,11
38,15,45,2,9
61,9,40,4,0
34,9,30,4,13
27,11,60,2,11
22,6,40,4,2
36,9,40,0,4
42,11,50,2,9
40,11,50,0,0
49,9,80,4,5
32,9,50,5,11
39,9,55,4,11
60,13,30,0,9
38,4,50,2,6
36,9,44,2,6
60,13,40,0,9
22,10,43,4,12
48,10,24,4,9
46,9,15,2,7
50,10,40,4,9
61,9,55,0,11
65,10,40,0,3
56,9,45,2,13
43,13,80,2,6
55,9,50,2,13
40,10,32,0,6
20,5,40,2,6
46,8,35,2,7
43,9,40,5,13
39,7,37,2,7
34,9,20,4,3
30,9,41,4,0
25,9,28,4,6
44,14,35,2,3
29,9,20,2,0
38,15,70,2,9
20,6,50,4,5
27,10,65,4,3
37,5,40,2,2
62,14,24,5,9
31,6,40,0,7
44,4,40,2,6
31,10,65,4,3
62,9,40,6,4
65,10,10,2,3
17,5,40,2,7
60,9,44,2,13
43,7,60,2,11
47,9,43,0,2
37,12,25,2,7
40,10,40,5,11
57,9,60,2,9
43,9,40,5,7
64,10,40,2,11
45,11,40,0,0
45,14,15,0,9
27,6,60,4,7
23,10,40,3,5
58,9,30,2,4
35,9,75,0,12
27,13,40,5,9
46,12,40,2,6
24,10,56,2,2
40,10,44,2,2
44,9,24,4,7
31,13,97,2,10
23,11,40,5,3
30,13,52,2,11
31,10,35,2,7
35,9,55,4,0
30,13,70,2,11
33,9,70,4,4
34,16,45,2,9
40,10,47,5,2
58,10,40,2,12
69,9,40,2,10
56,9,25,6,11
49,3,40,2,2
70,9,37,2,2
58,13,58,2,9
58,9,55,2,7
69,10,24,6,0
84,14,66,4,9
19,8,20,4,5
53,9,50,0,6
58,10,45,2,11
22,10,24,4,5
36,10,52,2,3
34,8,40,4,0
43,2,21,6,9
37,9,24,2,5
43,15,50,5,12
49,10,30,6,2
51,2,40,2,2
19,4,60,4,7
56,5,40,2,7
20,9,8,4,7
33,9,56,2,6
22,10,50,4,2
68,10,30,0,8
69,5,40,2,0
41,13,40,4,12
31,7,40,0,5
50,10,60,2,12
62,6,40,6,5
41,9,52,0,0
23,12,30,4,11
42,5,40,2,2
53,3,40,2,7
28,6,40,4,5
44,10,45,2,9
36,10,8,2,4
39,16,45,2,3
39,13,50,0,3
26,11,55,2,4
49,14,40,2,10
40,7,40,2,4
52,15,60,0,3
19,9,20,2,6
37,11,40,2,9
33,10,36,4,0
28,12,40,0,9
43,13,40,5,12
26,10,30,5,11
55,9,60,2,7
40,12,40,0,11
54,10,54,2,11
53,9,85,2,4
27,12,78,4,9
62,10,40,0,0
47,7,58,2,0
42,9,45,0,9
25,13,45,2,9
58,9,36,0,11
33,12,40,2,5
51,14,40,2,12
70,10,12,6,3
29,10,50,0,2
46,14,44,6,9
31,9,43,2,2
37,10,42,2,3
43,10,43,2,11
41,9,44,0,2
26,6,40,4,0
25,12,40,2,11
38,13,50,2,6
28,9,50,4,3
68,11,40,2,9
33,9,35,2,2
57,2,35,3,7
25,10,50,4,4
28,12,40,6,9
37,10,48,0,10
30,14,38,2,9
31,10,80,0,2
36,9,55,2,2
59,9,60,2,3
29,9,55,2,11
50,6,56,5,2
24,10,16,4,12
37,10,36,2,12
52,9,50,2,13
28,12,40,4,7
25,9,45,4,3
25,13,20,4,3
59,14,60,2,9
29,12,35,0,9
30,5,40,2,6
38,13,40,4,7
26,1,40,3,6
73,14,10,2,9
46,10,58,2,13
35,13,8,2,9
38,10,45,2,6
29,9,40,5,10
49,14,40,2,0
22,13,60,4,0
49,4,40,2,2
29,9,40,2,3
25,9,40,5,3
36,9,40,3,0
36,16,45,4,9
44,10,40,4,0
40,10,50,2,13
43,9,44,2,3
29,10,26,3,11
43,10,48,2,7
32,13,20,2,12
19,10,16,4,7
23,11,40,2,5
52,11,32,0,7
50,9,48,0,6
17,6,10,4,12
47,9,37,0,7
46,13,32,0,9
30,10,44,2,5
58,10,30,2,7
23,11,36,4,0
26,4,48,4,6
50,13,40,4,9
49,9,48,2,11
47,15,40,0,0
31,8,50,4,11
23,6,40,2,7
58,10,45,2,3
50,6,50,0,11
31,13,20,2,0
33,16,60,2,9
37,9,45,2,5
55,9,40,0,8
50,9,40,2,12
40,13,60,2,11
33,13,30,4,5
47,11,40,2,3
27,4,50,4,4
37,13,32,5,9
38,15,35,5,9
35,13,40,0,3
47,9,20,2,6
32,7,45,2,0
23,10,50,2,7
19,9,15,4,7
44,13,30,2,11
40,4,42,2,7
33,10,40,5,0
30,9,20,2,0
23,10,32,4,5
34,6,38,0,7
42,13,55,2,3
45,13,55,5,3
34,13,38,4,11
29,10,24,0,9
42,10,60,4,11
48,7,35,5,7
51,10,45,6,0
44,13,90,2,4
51,16,60,0,2
24,10,45,4,7
33,11,26,4,9
47,9,90,1,2
64,14,50,0,9
39,9,40,4,11
42,9,48,2,9
42,12,24,0,9
32,5,40,2,2
50,7,40,4,11
47,9,60,2,3
33,5,35,0,6
48,10,40,4,0
23,4,35,4,7
61,9,63,2,11
50,13,40,0,11
49,11,40,2,9
44,12,99,2,7
54,11,50,2,11
35,9,40,2,10
30,15,45,4,9
19,9,45,4,2
55,14,50,2,11
31,11,43,0,6
30,11,40,0,3
51,13,43,4,9
59,14,45,2,3
39,14,18,2,9
34,9,45,4,6
39,14,65,2,3
23,10,28,4,7
45,10,42,0,0
30,7,40,0,5
20,8,10,0,7
41,9,4,2,2
48,4,30,2,7
31,9,45,2,9
34,11,40,4,5
25,9,40,5,7
41,13,35,5,2
34,9,75,2,13
44,6,60,2,6
23,7,50,2,13
36,15,40,4,9
53,13,60,4,11
27,16,52,4,9
27,13,65,4,0
57,9,45,4,3
30,6,55,2,13
31,12,45,4,0
20,11,40,4,4
52,9,40,0,11
27,9,50,5,7
38,13,15,2,9
19,9,16,4,5
41,9,45,2,13
22,6,84,4,13
51,9,32,2,3
29,13,80,2,5
57,12,35,6,0
42,9,35,5,0
53,14,50,4,3
22,13,40,4,4
79,10,20,2,0
29,8,40,4,7
58,8,24,2,7
20,12,18,4,7
44,9,65,2,13
59,9,24,2,10
37,14,65,0,3
21,9,40,5,6
68,11,40,6,3
23,9,33,4,2
40,14,35,4,0
45,10,35,4,11
24,10,49,4,11
39,10,45,2,0
20,10,20,4,8
43,13,35,0,4
56,9,40,0,3
31,10,45,0,0
73,2,20,2,13
32,10,42,0,3
37,14,45,2,3
66,9,10,2,5
51,11,40,2,11
65,9,59,0,0
39,9,45,2,2
48,10,37,2,0
29,15,80,2,9
36,16,30,4,9
48,9,40,2,10
36,11,45,4,12
40,9,50,2,4
57,9,15,2,9
26,13,35,4,9
65,16,40,2,3
26,6,32,4,9
62,4,40,0,2
27,11,50,4,3
76,10,8,6,11
32,6,40,4,6
22,10,40,2,2
30,9,50,4,0
23,13,20,2,7
44,15,40,2,9
49,14,40,0,9
30,9,45,4,13
23,10,35,4,5
39,9,40,6,0
30,13,42,2,3
49,10,60,2,6
62,13,38,2,0
62,9,40,2,11
48,3,40,4,5
28,9,35,4,4
43,9,35,0,7
55,16,60,4,9
48,13,50,4,3
43,3,72,2,6
38,11,45,2,3
56,9,70,3,3
46,3,50,5,5
36,7,65,4,13
50,9,50,2,13
57,4,40,6,6
73,9,12,6,7
50,10,40,4,0
35,10,45,4,13
27,10,45,2,6
26,6,40,2,0
47,10,45,2,0
58,5,40,0,7
29,9,18,2,11
36,7,43,2,13
46,9,60,0,3
69,2,4,6,8
20,9,48,4,0
54,9,35,5,0
17,9,20,4,11
50,5,50,0,13
57,9,38,2,3
51,10,40,2,13
25,9,52,4,13
50,15,52,2,3
54,9,38,5,0
53,10,15,5,3
21,9,30,4,2
58,10,40,0,7
56,10,35,0,0
72,9,20,2,5
46,10,38,2,10
48,9,28,4,9
27,9,45,0,0
28,13,40,4,6
25,10,25,2,11
61,10,40,2,0
17,7,30,4,11
35,6,60,0,2
33,7,70,2,3
37,8,33,2,11
39,9,35,4,0
35,13,47,2,3
45,9,50,0,12
64,7,48,2,2
39,15,47,2,3
26,9,40,2,11
56,4,50,2,2
33,10,35,4,11
46,10,55,5,11
26,11,80,2,5
40,11,40,4,6
61,4,35,0,7
34,10,72,4,0
85,9,35,6,11
31,12,35,4,0
60,9,40,6,7
29,12,36,0,9
24,9,30,4,11
45,14,40,0,9
21,8,20,4,7
30,12,37,2,13
50,10,99,2,3
21,9,33,4,11
48,13,45,2,13
69,13,40,6,9
43,13,40,0,0
65,10,28,0,0
31,13,38,4,3
45,10,80,4,2
43,9,38,0,0
31,12,60,2,11
31,10,55,2,2
20,13,30,4,11
36,9,30,6,5
56,10,45,2,2
26,13,18,4,11
47,10,65,0,3
32,9,48,2,3
34,14,24,4,9
19,11,16,4,7
49,5,40,0,5
26,12,40,4,9
82,4,2,2,5
28,10,50,4,2
23,9,37,2,11
67,9,32,6,5
41,12,50,4,0
37,11,40,0,9
47,14,50,5,3
40,9,40,2,12
66,9,10,0,6
52,9,40,4,9
59,9,60,0,3
72,9,12,6,8
30,13,40,1,3
36,10,40,4,7
26,9,40,5,12
63,13,40,4,0
25,3,33,4,0
21,10,30,4,13
41,12,40,4,3
52,9,70,2,4
24,10,40,2,8
30,14,10,2,9
30,10,60,2,3
40,12,40,0,3
27,10,30,4,7
26,9,44,4,10
32,9,37,4,7
26,8,40,4,13
39,10,40,0,12
27,11,40,2,12
24,9,50,2,4
35,9,55,2,4
36,5,40,2,6
47,16,50,2,2
38,2,40,2,5
18,9,22,4,5
49,13,40,4,9
33,11,48,2,10
34,10,35,0,0
54,14,40,3,9
48,13,50,5,2
29,9,38,4,7
21,12,9,4,7
18,5,32,4,11
61,6,24,0,7
79,9,6,3,9
34,12,40,0,6
50,11,60,2,11
64,10,40,4,0
70,14,50,4,9
34,13,55,0,9
49,13,40,3,7
77,10,40,2,3
27,13,40,2,12
42,13,40,2,10
33,9,16,2,10
45,10,55,6,3
19,10,40,3,11
26,9,45,2,6
29,13,45,4,3
35,9,80,0,4
20,11,20,4,7
69,7,45,2,9
32,10,30,0,11
43,13,40,0,3
49,9,30,2,3
28,4,60,5,7
42,9,40,2,0
64,11,10,2,2
44,15,40,5,9
51,9,40,4,4
53,12,80,2,11
38,10,44,0,0
23,10,40,5,2
40,13,40,0,2
27,10,40,0,12
37,9,20,2,7
38,9,40,5,7
32,12,40,0,10
20,9,45,2,11
62,4,35,6,7
21,10,50,4,13
18,6,40,4,5
59,14,40,0,9
24,4,40,2,13
19,7,30,4,7
32,15,60,2,11
33,6,45,4,6
23,13,15,4,11
33,15,65,4,9
30,13,43,2,3
32,12,42,2,9
39,10,65,2,11
23,13,21,4,9
57,9,40,2,5
70,9,5,6,0
34,10,84,2,12
53,14,40,0,11
60,9,50,2,2
32,6,80,2,13
30,9,46,2,2
23,13,38,2,12
42,10,40,4,6
25,11,40,4,12
31,9,60,3,8
49,10,65,2,2
44,13,32,0,0
42,11,40,2,11
30,9,99,4,10
36,13,45,0,7
37,10,60,0,3
60,6,48,0,4
35,10,15,0,0
46,10,40,2,12
36,13,42,2,11
50,10,84,2,3
22,10,44,2,0
33,14,60,4,9
61,6,40,0,11
41,11,70,2,4
32,9,20,4,6
25,13,35,4,2
37,13,30,2,9
58,9,37,6,0
58,13,20,0,2
38,11,36,2,9
31,10,40,0,2
45,9,50,0,5
33,14,37,2,9
38,10,40,0,4
44,14,40,2,4
34,10,40,4,9
70,10,80,0,7
32,14,60,4,9
33,11,40,0,7
30,13,15,4,9
52,15,65,2,9
67,6,80,2,4
55,11,20,2,9
29,9,40,0,3
62,9,16,2,11
22,9,40,0,6
64,5,40,2,2
29,13,50,4,3
26,13,40,2,13
18,8,27,4,7
52,6,45,2,11
23,11,30,0,0
56,9,38,2,13
53,9,40,0,9
25,14,31,4,9
36,12,40,2,6
46,12,38,0,0
32,10,36,2,7
43,9,60,4,4
41,13,45,2,11
37,14,38,2,3
51,9,80,2,13
27,9,65,2,11
31,2,40,2,5
50,13,40,5,9
28,9,60,0,13
54,13,45,0,3
47,11,48,2,12
34,9,40,3,6
23,10,60,4,10
52,13,45,2,10
42,9,40,6,7
49,9,40,2,9
20,1,32,4,7
55,9,60,2,3
47,5,40,2,6
33,14,33,2,9
39,16,80,0,9
55,13,48,2,3
48,12,45,2,13
30,11,45,4,5
57,9,38,6,2
20,10,60,4,4
57,9,52,2,2
33,9,40,2,12
39,13,99,2,13
31,10,16,4,7
60,12,40,0,7
36,11,40,4,10
58,9,35,6,11
50,10,38,4,5
23,13,12,4,3
90,15,72,2,9
34,16,40,4,9
25,6,50,2,10
39,10,40,5,6
32,4,19,2,5
24,9,30,2,7
28,15,60,4,9
32,9,90,2,10
47,9,75,2,11
46,9,60,2,11
69,13,45,2,3
35,10,40,4,9
37,13,40,2,10
18,7,16,4,13
43,5,40,0,5
54,10,52,2,10
46,12,47,4,0
30,10,40,5,7
23,10,6,4,8
66,10,40,2,10
46,13,55,4,3
56,6,45,0,2
42,10,41,5,0
46,14,55,2,3
30,9,50,5,2
57,12,40,3,4
34,7,40,0,2
29,8,35,4,7
18,9,11,4,4
36,4,75,4,4
21,3,40,4,8
47,14,38,2,9
41,2,40,2,4
61,2,20,2,2
64,4,40,2,2
35,10,40,5,0
44,9,50,0,13
23,10,70,0,0
52,6,35,2,7
43,14,25,4,3
32,13,40,2,5
63,13,40,2,2
29,10,41,4,7
42,10,60,2,3
65,6,28,0,5
42,10,40,4,7
26,9,50,0,0
39,10,20,4,0
42,16,36,4,9
26,10,45,0,5
55,9,40,4,5
35,10,55,2,11
34,10,60,2,11
36,13,50,4,0
29,9,55,2,13
73,9,50,2,4
47,9,42,0,2
22,10,20,4,13
76,4,10,2,2
33,10,58,2,2
30,10,50,0,6
40,12,50,2,3
49,11,40,0,11
19,9,58,2,5
46,9,40,2,10
51,9,50,2,0
56,4,40,6,6
46,10,45,4,3
41,13,30,2,7
30,10,55,2,0
57,9,72,2,4
59,13,30,2,4
32,15,50,2,9
43,11,48,2,3
61,5,25,0,11
24,10,43,4,11
25,10,45,4,11
90,13,15,2,11
30,9,35,0,0
63,10,45,2,3
60,3,40,2,13
34,15,60,4,9
49,7,65,2,3
47,14,65,2,3
42,9,43,2,11
53,3,45,2,2
20,10,35,2,11
43,13,44,0,11
31,9,60,2,13
20,3,25,4,5
42,7,38,5,7
20,9,48,2,5
58,2,18,2,13
25,9,48,4,5
38,12,36,4,9
58,13,40,2,6
31,16,40,4,9
46,15,55,4,9
56,13,45,2,11
37,10,40,0,3
41,2,40,3,4
56,4,48,2,6
20,10,30,4,5
51,9,45,2,3
27,7,42,2,6
38,11,40,2,11
39,10,50,2,5
46,9,65,2,3
30,6,40,2,0
30,9,25,2,7
25,9,44,2,13
18,9,22,4,11
50,13,40,2,12
28,9,48,4,7
